"date","discharge","hydroperiod"
2017-01-09,21.26832,"winter"
2017-01-10,27.3288,"winter"
2017-01-11,42.7632,"winter"
2017-01-12,32.568,"winter"
2017-01-13,23.39232,"winter"
2017-01-14,17.61504,"winter"
2017-01-15,33.984,"winter"
2017-01-16,47.0112,"winter"
2017-01-17,46.1616,"winter"
2017-01-18,27.01728,"winter"
2017-01-19,18.32304,"winter"
2017-01-20,14.61312,"winter"
2017-01-21,28.6032,"winter"
2017-01-22,34.2672,"winter"
2017-01-23,21.77808,"winter"
2017-01-24,29.736,"winter"
2017-01-25,25.2048,"winter"
2017-01-26,21.60816,"winter"
2017-01-27,17.33184,"winter"
2017-01-28,13.93344,"winter"
2017-01-29,11.86608,"winter"
2017-01-30,11.01648,"winter"
2017-01-31,14.81136,"winter"
2017-02-01,24.89328,"winter"
2017-02-02,31.4352,"winter"
2017-02-03,35.1168,"winter"
2017-02-04,37.9488,"winter"
2017-02-05,41.3472,"winter"
2017-02-06,44.1792,"winter"
2017-02-07,43.896,"winter"
2017-02-08,58.9056,"winter"
2017-02-09,82.128,"winter"
2017-02-10,103.0848,"winter"
2017-02-11,106.2,"winter"
2017-02-12,108.4656,"winter"
2017-02-13,113.8464,"winter"
2017-02-14,92.04,"winter"
2017-02-15,54.0912,"winter"
2017-02-16,34.5504,"winter"
2017-02-17,24.97824,"winter"
2017-02-18,20.36208,"winter"
2017-02-19,19.03104,"winter"
2017-02-20,60.888,"winter"
2017-02-21,71.6496,"winter"
2017-02-22,43.896,"winter"
2017-02-23,33.4176,"winter"
2017-02-24,25.54464,"winter"
2017-02-25,18.66288,"winter"
2017-02-26,14.10336,"winter"
2017-02-27,11.86608,"winter"
2017-02-28,102.5184,"winter"
2017-03-01,95.1552,"winter"
2017-03-02,67.6848,"winter"
2017-03-03,45.0288,"winter"
2017-03-04,55.7904,"winter"
2017-03-05,90.0576,"winter"
2017-03-06,97.9872,"winter"
2017-03-07,79.5792,"winter"
2017-03-08,58.9056,"winter"
2017-03-09,57.2064,"winter"
2017-03-10,53.808,"winter"
2017-03-11,44.1792,"winter"
2017-03-12,34.2672,"winter"
2017-03-13,26.02608,"winter"
2017-03-14,19.9656,"winter"
2017-03-15,15.77424,"winter"
2017-03-16,13.1688,"winter"
2017-03-17,11.69616,"winter"
2017-03-18,10.25184,"winter"
2017-03-19,8.89248,"spring"
2017-03-20,7.67472,"spring"
2017-03-21,7.08,"spring"
2017-03-22,6.57024,"spring"
2017-03-23,6.5136,"spring"
2017-03-24,6.9384,"spring"
2017-03-25,21.5232,"spring"
2017-03-26,23.87376,"spring"
2017-03-27,18.06816,"spring"
2017-03-28,13.50864,"spring"
2017-03-29,10.08192,"spring"
2017-03-30,8.15616,"spring"
2017-03-31,6.85344,"spring"
2017-04-01,6.372,"spring"
2017-04-02,5.91888,"spring"
2017-04-03,5.32416,"spring"
2017-04-04,4.75776,"spring"
2017-04-05,4.8144,"spring"
2017-04-06,4.58784,"spring"
2017-04-07,4.50288,"spring"
2017-04-08,4.72944,"spring"
2017-04-09,4.47456,"spring"
2017-04-10,4.04976,"spring"
2017-04-11,3.93648,"spring"
2017-04-12,3.85152,"spring"
2017-04-13,3.65328,"spring"
2017-04-14,3.34176,"spring"
2017-04-15,3.28512,"spring"
2017-04-16,3.31344,"spring"
2017-04-17,3.28512,"spring"
2017-04-18,3.2568,"spring"
2017-04-19,3.14352,"spring"
2017-04-20,3.00192,"spring"
2017-04-21,2.74704,"spring"
2017-04-22,2.721552,"spring"
2017-04-23,2.596944,"spring"
2017-04-24,2.52048,"spring"
2017-04-25,2.670576,"spring"
2017-04-26,2.727216,"spring"
2017-04-27,2.783856,"spring"
2017-04-28,2.53464,"spring"
2017-04-29,2.480832,"spring"
2017-04-30,2.88864,"spring"
2017-05-01,2.88864,"spring"
2017-05-02,2.812176,"spring"
2017-05-03,2.681904,"spring"
2017-05-04,2.650752,"spring"
2017-05-05,2.424192,"spring"
2017-05-06,2.240112,"spring"
2017-05-07,2.39304,"spring"
2017-05-08,2.710224,"spring"
2017-05-09,2.713056,"spring"
2017-05-10,3.22848,"spring"
2017-05-11,3.34176,"spring"
2017-05-12,3.17184,"spring"
2017-05-13,2.86032,"spring"
2017-05-14,2.571456,"spring"
2017-05-15,2.356224,"spring"
2017-05-16,2.636592,"spring"
2017-05-17,2.602608,"spring"
2017-05-18,2.503488,"spring"
2017-05-19,2.361888,"spring"
2017-05-20,2.4072,"spring"
2017-05-21,2.565792,"spring"
2017-05-22,2.429856,"spring"
2017-05-23,2.361888,"spring"
2017-05-24,2.384544,"spring"
2017-05-25,2.172144,"spring"
2017-05-26,2.0532,"spring"
2017-05-27,1.942752,"spring"
2017-05-28,1.993728,"spring"
2017-05-29,2.005056,"spring"
2017-05-30,2.030544,"spring"
2017-05-31,1.993728,"spring"
2017-06-01,1.914432,"summer"
2017-06-02,1.792656,"summer"
2017-06-03,1.577424,"summer"
2017-06-04,1.509456,"summer"
2017-06-05,1.489632,"summer"
2017-06-06,1.517952,"summer"
2017-06-07,1.45848,"summer"
2017-06-08,1.43016,"summer"
2017-06-09,1.370688,"summer"
2017-06-10,1.24608,"summer"
2017-06-11,1.370688,"summer"
2017-06-12,1.540608,"summer"
2017-06-13,1.588752,"summer"
2017-06-14,1.520784,"summer"
2017-06-15,1.478304,"summer"
2017-06-16,1.365024,"summer"
2017-06-17,1.382016,"summer"
2017-06-18,1.478304,"summer"
2017-06-19,1.481136,"summer"
2017-06-20,1.526448,"summer"
2017-06-21,1.503792,"summer"
2017-06-22,1.31688,"summer"
2017-06-23,1.285728,"summer"
2017-06-24,1.263072,"summer"
2017-06-25,1.254576,"summer"
2017-06-26,1.30272,"summer"
2017-06-27,1.353696,"summer"
2017-06-28,1.379184,"summer"
2017-06-29,1.285728,"summer"
2017-06-30,1.285728,"summer"
2017-07-01,1.195104,"summer"
2017-07-02,1.254576,"summer"
2017-07-03,1.149792,"summer"
2017-07-04,1.152624,"summer"
2017-07-05,1.14696,"summer"
2017-07-06,1.158288,"summer"
2017-07-07,1.144128,"summer"
2017-07-08,1.183776,"summer"
2017-07-09,1.223424,"summer"
2017-07-10,1.413168,"summer"
2017-07-11,1.634064,"summer"
2017-07-12,1.710528,"summer"
2017-07-13,2.177808,"summer"
2017-07-14,2.316576,"summer"
2017-07-15,2.387376,"summer"
2017-07-16,2.415696,"summer"
2017-07-17,2.214624,"summer"
2017-07-18,2.427024,"summer"
2017-07-19,2.404368,"summer"
2017-07-20,3.17184,"summer"
2017-07-21,5.57904,"summer"
2017-07-22,4.78608,"summer"
2017-07-23,9.09072,"summer"
2017-07-24,9.57216,"summer"
2017-07-25,8.46768,"summer"
2017-07-26,6.57024,"summer"
2017-07-27,6.00384,"summer"
2017-07-28,6.45696,"summer"
2017-07-29,5.86224,"summer"
2017-07-30,5.60736,"summer"
2017-07-31,6.14544,"summer"
2017-08-01,5.57904,"summer"
2017-08-02,5.35248,"summer"
2017-08-03,5.83392,"summer"
2017-08-04,5.69232,"summer"
2017-08-05,16.1424,"summer"
2017-08-06,22.31616,"summer"
2017-08-07,8.86416,"summer"
2017-08-08,5.91888,"summer"
2017-08-09,4.72944,"summer"
2017-08-10,4.21968,"summer"
2017-08-11,3.93648,"summer"
2017-08-12,3.8232,"summer"
2017-08-13,18.23808,"summer"
2017-08-14,7.24992,"summer"
2017-08-15,6.20208,"summer"
2017-08-16,5.29584,"summer"
2017-08-17,4.5312,"summer"
2017-08-18,3.99312,"summer"
2017-08-19,3.65328,"summer"
2017-08-20,3.3984,"summer"
2017-08-21,3.54,"summer"
2017-08-22,3.34176,"summer"
2017-08-23,3.22848,"summer"
2017-08-24,4.50288,"summer"
2017-08-25,6.2304,"summer"
2017-08-26,5.3808,"summer"
2017-08-27,4.1064,"summer"
2017-08-28,3.51168,"summer"
2017-08-29,3.2568,"summer"
2017-08-30,3.08688,"summer"
2017-08-31,2.86032,"summer"
2017-09-01,2.670576,"fall"
2017-09-02,2.543136,"fall"
2017-09-03,2.429856,"fall"
2017-09-04,2.412864,"fall"
2017-09-05,3.22848,"fall"
2017-09-06,2.800848,"fall"
2017-09-07,2.77536,"fall"
2017-09-08,2.752704,"fall"
2017-09-09,2.70456,"fall"
2017-09-10,2.80368,"fall"
2017-09-11,3.03024,"fall"
2017-09-12,2.94528,"fall"
2017-09-13,2.91696,"fall"
2017-09-14,2.88864,"fall"
2017-09-15,2.91696,"fall"
2017-09-16,2.823504,"fall"
2017-09-17,2.772528,"fall"
2017-09-18,2.724384,"fall"
2017-09-19,2.579952,"fall"
2017-09-20,2.452512,"fall"
2017-09-21,2.424192,"fall"
2017-09-22,2.415696,"fall"
2017-09-23,2.36472,"fall"
2017-09-24,2.461008,"fall"
2017-09-25,2.494992,"fall"
2017-09-26,2.6904,"fall"
2017-09-27,2.744208,"fall"
2017-09-28,2.63376,"fall"
2017-09-29,2.545968,"fall"
2017-09-30,2.486496,"fall"
2017-10-01,2.537472,"fall"
2017-10-02,2.599776,"fall"
2017-10-03,2.64792,"fall"
2017-10-04,2.59128,"fall"
2017-10-05,2.503488,"fall"
2017-10-06,2.401536,"fall"
2017-10-07,2.43552,"fall"
2017-10-08,2.475168,"fall"
2017-10-09,2.594112,"fall"
2017-10-10,2.764032,"fall"
2017-10-11,2.812176,"fall"
2017-10-12,2.73288,"fall"
2017-10-13,2.653584,"fall"
2017-10-14,2.74704,"fall"
2017-10-15,2.823504,"fall"
2017-10-16,2.86032,"fall"
2017-10-17,2.86032,"fall"
2017-10-18,2.832,"fall"
2017-10-19,2.806512,"fall"
2017-10-20,3.00192,"fall"
2017-10-21,3.28512,"fall"
2017-10-22,3.03024,"fall"
2017-10-23,3.08688,"fall"
2017-10-24,3.17184,"fall"
2017-10-25,3.1152,"fall"
2017-10-26,3.1152,"fall"
2017-10-27,3.1152,"fall"
2017-10-28,3.22848,"fall"
2017-10-29,3.28512,"fall"
2017-10-30,3.3984,"fall"
2017-10-31,3.54,"fall"
2017-11-01,3.62496,"fall"
2017-11-02,3.70992,"fall"
2017-11-03,3.79488,"fall"
2017-11-04,3.87984,"fall"
2017-11-05,3.9648,"fall"
2017-11-06,3.87984,"fall"
2017-11-07,3.87984,"fall"
2017-11-08,3.9648,"fall"
2017-11-09,3.9648,"fall"
2017-11-10,3.85152,"fall"
2017-11-11,3.9648,"fall"
2017-11-12,4.04976,"fall"
2017-11-13,4.04976,"fall"
2017-11-14,4.07808,"fall"
2017-11-15,4.19136,"fall"
2017-11-16,4.13472,"fall"
2017-11-17,4.21968,"fall"
2017-11-18,4.30464,"fall"
2017-11-19,4.33296,"fall"
2017-11-20,4.36128,"fall"
2017-11-21,4.5312,"fall"
2017-11-22,4.61616,"fall"
2017-11-23,4.61616,"fall"
2017-11-24,4.64448,"fall"
2017-11-25,4.64448,"fall"
2017-11-26,4.58784,"fall"
2017-11-27,4.61616,"fall"
2017-11-28,4.58784,"fall"
2017-11-29,4.58784,"fall"
2017-11-30,4.64448,"fall"
2017-12-01,4.75776,"winter"
2017-12-02,4.89936,"winter"
2017-12-03,4.92768,"winter"
2017-12-04,4.89936,"winter"
2017-12-05,5.0976,"winter"
2017-12-06,5.0976,"winter"
2017-12-07,5.01264,"winter"
2017-12-08,5.06928,"winter"
2017-12-09,5.12592,"winter"
2017-12-10,5.18256,"winter"
2017-12-11,5.21088,"winter"
2017-12-12,5.21088,"winter"
2017-12-13,5.29584,"winter"
2017-12-14,5.2392,"winter"
2017-12-15,5.12592,"winter"
2017-12-16,5.15424,"winter"
2017-12-17,5.18256,"winter"
2017-12-18,5.18256,"winter"
2017-12-19,5.26752,"winter"
2017-12-20,5.12592,"winter"
2017-12-21,5.18256,"winter"
2017-12-22,5.3808,"winter"
2017-12-23,5.40912,"winter"
2017-12-24,5.3808,"winter"
2017-12-25,5.40912,"winter"
2017-12-26,5.2392,"winter"
2017-12-27,5.29584,"winter"
2017-12-28,5.26752,"winter"
2017-12-29,5.26752,"winter"
2017-12-30,5.43744,"winter"
2017-12-31,5.5224,"winter"
2018-01-01,5.46576,"winter"
2018-01-02,5.49408,"winter"
2018-01-03,5.57904,"winter"
2018-01-04,5.60736,"winter"
2018-01-05,5.5224,"winter"
2018-01-06,5.55072,"winter"
2018-01-07,5.49408,"winter"
2018-01-08,5.40912,"winter"
2018-01-09,5.46576,"winter"
2018-01-10,6.00384,"winter"
2018-01-11,7.81632,"winter"
2018-01-12,6.42864,"winter"
2018-01-13,5.89056,"winter"
2018-01-14,5.74896,"winter"
2018-01-15,5.664,"winter"
2018-01-16,5.60736,"winter"
2018-01-17,5.49408,"winter"
2018-01-18,5.40912,"winter"
2018-01-19,5.40912,"winter"
2018-01-20,5.3808,"winter"
2018-01-21,5.43744,"winter"
2018-01-22,5.49408,"winter"
2018-01-23,5.49408,"winter"
2018-01-24,5.43744,"winter"
2018-01-25,5.3808,"winter"
2018-01-26,5.35248,"winter"
2018-01-27,5.32416,"winter"
2018-01-28,5.32416,"winter"
2018-01-29,5.32416,"winter"
2018-01-30,5.26752,"winter"
2018-01-31,4.92768,"winter"
2018-02-01,4.70112,"winter"
2018-02-02,4.8144,"winter"
2018-02-03,4.78608,"winter"
2018-02-04,4.70112,"winter"
2018-02-05,4.8144,"winter"
2018-02-06,4.84272,"winter"
2018-02-07,4.87104,"winter"
2018-02-08,4.64448,"winter"
2018-02-09,4.55952,"winter"
2018-02-10,4.47456,"winter"
2018-02-11,4.58784,"winter"
2018-02-12,4.55952,"winter"
2018-02-13,4.72944,"winter"
2018-02-14,5.06928,"winter"
2018-02-15,5.21088,"winter"
2018-02-16,5.18256,"winter"
2018-02-17,5.32416,"winter"
2018-02-18,5.21088,"winter"
2018-02-19,5.15424,"winter"
2018-02-20,5.2392,"winter"
2018-02-21,5.35248,"winter"
2018-02-22,4.72944,"winter"
2018-02-23,4.87104,"winter"
2018-02-24,4.8144,"winter"
2018-02-25,4.84272,"winter"
2018-02-26,4.89936,"winter"
2018-02-27,4.92768,"winter"
2018-02-28,4.956,"winter"
2018-03-01,5.06928,"winter"
2018-03-02,4.956,"winter"
2018-03-03,5.06928,"winter"
2018-03-04,5.0976,"winter"
2018-03-05,5.06928,"winter"
2018-03-06,5.0976,"winter"
2018-03-07,5.06928,"winter"
2018-03-08,5.12592,"winter"
2018-03-09,5.06928,"winter"
2018-03-10,5.12592,"winter"
2018-03-11,5.2392,"winter"
2018-03-12,5.40912,"winter"
2018-03-13,5.3808,"winter"
2018-03-14,4.956,"winter"
2018-03-15,4.89936,"winter"
2018-03-16,4.92768,"winter"
2018-03-17,5.06928,"winter"
2018-03-18,4.956,"winter"
2018-03-19,4.84272,"spring"
2018-03-20,4.6728,"spring"
2018-03-21,4.78608,"spring"
2018-03-22,4.61616,"spring"
2018-03-23,4.50288,"spring"
2018-03-24,4.50288,"spring"
2018-03-25,4.3896,"spring"
2018-03-26,4.33296,"spring"
2018-03-27,4.50288,"spring"
2018-03-28,4.36128,"spring"
2018-03-29,4.21968,"spring"
2018-03-30,4.04976,"spring"
2018-03-31,3.85152,"spring"
2018-04-01,3.70992,"spring"
2018-04-02,3.6816,"spring"
2018-04-03,3.45504,"spring"
2018-04-04,3.22848,"spring"
2018-04-05,2.94528,"spring"
2018-04-06,2.764032,"spring"
2018-04-07,2.656416,"spring"
2018-04-08,2.528976,"spring"
2018-04-09,2.4072,"spring"
2018-04-10,2.60544,"spring"
2018-04-11,2.500656,"spring"
2018-04-12,2.427024,"spring"
2018-04-13,2.302416,"spring"
2018-04-14,2.43552,"spring"
2018-04-15,2.659248,"spring"
2018-04-16,2.56296,"spring"
2018-04-17,2.500656,"spring"
2018-04-18,2.412864,"spring"
2018-04-19,2.36472,"spring"
2018-04-20,2.452512,"spring"
2018-04-21,2.73288,"spring"
2018-04-22,2.70456,"spring"
2018-04-23,2.50632,"spring"
2018-04-24,2.526144,"spring"
2018-04-25,2.537472,"spring"
2018-04-26,2.452512,"spring"
2018-04-27,2.203296,"spring"
2018-04-28,1.888944,"spring"
2018-04-29,1.837968,"spring"
2018-04-30,2.03904,"spring"
2018-05-01,2.191968,"spring"
2018-05-02,2.390208,"spring"
2018-05-03,2.806512,"spring"
2018-05-04,2.792352,"spring"
2018-05-05,2.696064,"spring"
2018-05-06,2.503488,"spring"
2018-05-07,2.35056,"spring"
2018-05-08,2.245776,"spring"
2018-05-09,2.149488,"spring"
2018-05-10,2.070192,"spring"
2018-05-11,1.965408,"spring"
2018-05-12,1.81248,"spring"
2018-05-13,1.803984,"spring"
2018-05-14,1.917264,"spring"
2018-05-15,1.79832,"spring"
2018-05-16,1.724688,"spring"
2018-05-17,1.719024,"spring"
2018-05-18,1.665216,"spring"
2018-05-19,1.611408,"spring"
2018-05-20,1.540608,"spring"
2018-05-21,1.50096,"spring"
2018-05-22,1.597248,"spring"
2018-05-23,1.634064,"spring"
2018-05-24,1.549104,"spring"
2018-05-25,1.546272,"spring"
2018-05-26,1.498128,"spring"
2018-05-27,1.47264,"spring"
2018-05-28,1.602912,"spring"
2018-05-29,1.622736,"spring"
2018-05-30,1.597248,"spring"
2018-05-31,1.532112,"spring"
2018-06-01,1.464144,"summer"
2018-06-02,1.342368,"summer"
2018-06-03,1.424496,"summer"
2018-06-04,1.277232,"summer"
2018-06-05,1.197936,"summer"
2018-06-06,1.248912,"summer"
2018-06-07,1.226256,"summer"
2018-06-08,1.229088,"summer"
2018-06-09,1.282896,"summer"
2018-06-10,1.285728,"summer"
2018-06-11,1.325376,"summer"
2018-06-12,1.21776,"summer"
2018-06-13,1.050672,"summer"
2018-06-14,1.248912,"summer"
2018-06-15,1.3452,"summer"
2018-06-16,1.399008,"summer"
2018-06-17,1.605744,"summer"
2018-06-18,1.928592,"summer"
2018-06-19,1.976736,"summer"
2018-06-20,1.803984,"summer"
2018-06-21,1.668048,"summer"
2018-06-22,1.461312,"summer"
2018-06-23,1.277232,"summer"
2018-06-24,1.163952,"summer"
2018-06-25,1.124304,"summer"
2018-06-26,1.078992,"summer"
2018-06-27,1.18944,"summer"
2018-06-28,1.197936,"summer"
2018-06-29,1.121472,"summer"
2018-06-30,1.081824,"summer"
2018-07-01,1.045008,"summer"
2018-07-02,1.036512,"summer"
2018-07-03,1.067664,"summer"
2018-07-04,1.107312,"summer"
2018-07-05,1.093152,"summer"
2018-07-06,1.045008,"summer"
2018-07-07,1.053504,"summer"
2018-07-08,1.078992,"summer"
2018-07-09,1.016688,"summer"
2018-07-10,1.282896,"summer"
2018-07-11,4.248,"summer"
2018-07-12,10.36512,"summer"
2018-07-13,5.46576,"summer"
2018-07-14,5.60736,"summer"
2018-07-15,5.26752,"summer"
2018-07-16,4.70112,"summer"
2018-07-17,5.40912,"summer"
2018-07-18,5.29584,"summer"
2018-07-19,4.50288,"summer"
2018-07-20,4.89936,"summer"
2018-07-21,5.3808,"summer"
2018-07-22,5.2392,"summer"
2018-07-23,3.87984,"summer"
2018-07-24,3.08688,"summer"
2018-07-25,2.667744,"summer"
2018-07-26,2.91696,"summer"
2018-07-27,4.44624,"summer"
2018-07-28,8.04288,"summer"
2018-07-29,4.84272,"summer"
2018-07-30,5.97552,"summer"
2018-07-31,4.84272,"summer"
2018-08-01,3.90816,"summer"
2018-08-02,3.70992,"summer"
2018-08-03,3.8232,"summer"
2018-08-04,3.70992,"summer"
2018-08-05,3.14352,"summer"
2018-08-06,2.94528,"summer"
2018-08-07,2.636592,"summer"
2018-08-08,2.381712,"summer"
2018-08-09,2.356224,"summer"
2018-08-10,2.483664,"summer"
2018-08-11,2.642256,"summer"
2018-08-12,2.9736,"summer"
2018-08-13,5.32416,"summer"
2018-08-14,3.17184,"summer"
2018-08-15,6.62688,"summer"
2018-08-16,4.6728,"summer"
2018-08-17,3.8232,"summer"
2018-08-18,3.85152,"summer"
2018-08-19,4.07808,"summer"
2018-08-20,4.1064,"summer"
2018-08-21,7.02336,"summer"
2018-08-22,8.43936,"summer"
2018-08-23,7.27824,"summer"
2018-08-24,9.57216,"summer"
2018-08-25,7.3632,"summer"
2018-08-26,6.48528,"summer"
2018-08-27,11.27136,"summer"
2018-08-28,8.01456,"summer"
2018-08-29,6.11712,"summer"
2018-08-30,5.04096,"summer"
2018-08-31,4.27632,"summer"
2018-09-01,3.87984,"fall"
2018-09-02,4.87104,"fall"
2018-09-03,7.2216,"fall"
2018-09-04,6.48528,"fall"
2018-09-05,7.24992,"fall"
2018-09-06,7.5048,"fall"
2018-09-07,6.85344,"fall"
2018-09-08,6.06048,"fall"
2018-09-09,5.35248,"fall"
2018-09-10,4.98432,"fall"
2018-09-11,4.98432,"fall"
2018-09-12,4.72944,"fall"
2018-09-13,4.41792,"fall"
2018-09-14,4.36128,"fall"
2018-09-15,4.30464,"fall"
2018-09-16,4.1064,"fall"
2018-09-17,3.76656,"fall"
2018-09-18,3.59664,"fall"
2018-09-19,3.62496,"fall"
2018-09-20,3.99312,"fall"
2018-09-21,4.3896,"fall"
2018-09-22,4.41792,"fall"
2018-09-23,4.16304,"fall"
2018-09-24,4.13472,"fall"
2018-09-25,3.9648,"fall"
2018-09-26,3.87984,"fall"
2018-09-27,4.07808,"fall"
2018-09-28,3.99312,"fall"
2018-09-29,3.90816,"fall"
2018-09-30,4.07808,"fall"
