BraidHi5000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
155,516819.0728,3729598.7894,-0.2775,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
156,516822.4125,3729598.8242,-0.0962,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,516817.6136,3729601.7723,-0.3147,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
158,516815.9994,3729604.4610,-0.3194,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
159,516814.3897,3729607.1006,-0.3021,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
160,516825.5206,3729599.1060,-0.0339,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
161,516824.2998,3729591.1884,-0.0108,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
162,516824.3923,3729596.0450,0.0272,0.0197,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
163,516833.2235,3729586.1143,0.0030,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
164,516828.7399,3729588.6683,0.1441,0.3183,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
165,516841.0689,3729586.2314,-0.0649,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
166,516843.2201,3729588.3948,-0.5479,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
167,516845.3033,3729590.3741,-0.6282,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
168,516837.1059,3729588.3213,0.0430,0.0416,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
169,516774.3214,3729659.5080,1.0749,3.3256,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
170,516772.6945,3729658.5134,0.8370,3.6581,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
171,516771.1007,3729657.5171,0.8151,3.2303,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
172,516769.5265,3729656.5168,0.9464,2.7559,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
173,516777.6054,3729627.0468,0.3627,0.8716,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
174,516776.1058,3729624.3758,0.3266,1.4776,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
175,516790.1239,3729571.5951,0.5648,0.9048,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
176,516777.8063,3729610.1960,0.4496,0.5421,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
177,516779.5036,3729607.4015,0.3256,0.3498,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
178,516774.4124,3729610.2078,0.7534,2.0463,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
179,516792.4764,3729601.6507,0.0633,0.0083,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
180,516787.7123,3729604.4678,0.4413,0.2373,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
181,516789.3201,3729601.7295,0.3353,0.2552,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
182,516784.5131,3729604.5553,0.3996,0.3881,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
183,516781.2583,3729604.6548,0.2349,0.4720,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
184,516788.3157,3729574.2552,0.6370,0.8588,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
185,516791.7601,3729575.4254,0.4800,0.4230,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
186,516794.3995,3729578.2467,0.1144,0.5610,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
187,516795.1270,3729582.0057,0.0005,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
188,516793.9612,3729598.6988,-0.1533,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
189,516795.5670,3729595.8393,-0.3078,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
190,516795.5637,3729586.3318,-0.1178,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
191,516795.5531,3729591.1771,-0.2066,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
192,516776.0915,3729618.7276,0.4727,0.6096,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
193,516774.4469,3729621.5703,0.4401,2.7036,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
194,516774.4490,3729615.9823,0.6304,2.5696,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
195,516772.8062,3729613.0960,0.7609,3.2565,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
196,516777.3792,3729643.7045,0.5468,2.2159,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
197,516777.0395,3729644.9750,0.4495,3.0162,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
198,516776.9231,3729646.3827,0.5282,2.7011,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
199,516775.5929,3729647.7801,0.9415,2.7710,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
200,516774.2849,3729649.7834,1.0242,3.1859,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
201,516772.7034,3729652.8410,1.2043,3.0363,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
202,516772.7368,3729651.0214,1.0845,3.3109,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
203,516771.0725,3729653.7090,0.9305,3.0786,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
204,516769.4881,3729654.5803,0.8809,2.9198,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
205,516767.8730,3729655.5019,0.9961,2.9653,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
206,516775.7567,3729654.7375,0.9337,3.1309,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
207,516775.7787,3729656.6770,0.8267,3.6897,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
208,516775.8537,3729658.6038,1.0531,3.2830,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
209,516775.8830,3729660.4968,1.1155,3.0997,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
210,516810.1738,3729609.7662,0.1604,0.1468,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
