"","date","discharge"
"934",1989-02-04,5.8056
"935",1989-02-05,6.0888
"936",1989-02-06,5.9472
"937",1989-02-07,6.28704
"938",1989-02-08,6.06048
"939",1989-02-09,6.03216
"940",1989-02-10,5.83392
"941",1989-02-11,5.91888
"942",1989-02-12,6.48528
"943",1989-02-13,5.4162
"944",1989-02-14,5.39496
"945",1989-02-15,6.71184
"946",1989-02-16,6.14544
"947",1989-02-17,5.69232
"948",1989-02-18,5.664
"949",1989-02-19,5.9472
"950",1989-02-20,6.32952
"951",1989-02-21,7.15788
"952",1989-02-22,6.7968
"953",1989-02-23,6.13836
"954",1989-02-24,5.841
"955",1989-02-25,6.75432
"956",1989-02-26,8.30484
"957",1989-02-27,10.1952
"958",1989-02-28,11.85192
"959",1990-02-01,5.9472
"960",1990-02-02,6.20208
"961",1990-02-03,6.11712
"962",1990-02-04,6.06048
"963",1990-02-05,6.06048
"964",1990-02-06,5.89056
"965",1990-02-07,5.9472
"966",1990-02-08,5.8056
"967",1990-02-09,5.57904
"968",1990-02-10,5.49408
"969",1990-02-11,5.43744
"970",1990-02-12,5.3808
"971",1990-02-13,5.18256
"972",1990-02-14,5.32416
"973",1990-02-15,5.664
"974",1990-02-16,5.72064
"975",1990-02-17,5.69232
"976",1990-02-18,5.69232
"977",1990-02-19,6.31536
"978",1990-02-20,6.57024
"979",1990-02-21,6.54192
"980",1990-02-22,6.34368
"981",1990-02-23,6.20208
"982",1990-02-24,6.06048
"983",1990-02-25,6.06048
"984",1990-02-26,6.0888
"985",1990-02-27,5.97552
"986",1990-02-28,5.83392
"987",1991-02-01,5.86224
"988",1991-02-02,5.89056
"989",1991-02-03,5.89056
"990",1991-02-04,5.86224
"991",1991-02-05,5.8056
"992",1991-02-06,5.55072
"993",1991-02-07,5.664
"994",1991-02-08,5.63568
"995",1991-02-09,5.63568
"996",1991-02-10,5.57904
"997",1991-02-11,5.5224
"998",1991-02-12,5.60736
"999",1991-02-13,5.43744
"1000",1991-02-14,5.35248
"1001",1991-02-15,5.18256
"1002",1991-02-16,5.21088
"1003",1991-02-17,4.89936
"1004",1991-02-18,4.70112
"1005",1991-02-19,4.55952
"1006",1991-02-20,4.36128
"1007",1991-02-21,4.19136
"1008",1991-02-22,3.87984
"1009",1991-02-23,3.85152
"1010",1991-02-24,4.07808
"1011",1991-02-25,4.58784
"1012",1991-02-26,4.27632
"1013",1991-02-27,4.19136
"1014",1991-02-28,5.0976
"1015",1992-02-01,6.03216
"1016",1992-02-02,6.11712
"1017",1992-02-03,6.41448
"1018",1992-02-04,6.73308
"1019",1992-02-05,6.88176
"1020",1992-02-06,6.88176
"1021",1992-02-07,7.3278
"1022",1992-02-08,7.66764
"1023",1992-02-09,14.35824
"1024",1992-02-10,19.49832
"1025",1992-02-11,39.7188
"1026",1992-02-12,46.728
"1027",1992-02-13,60.3216
"1028",1992-02-14,176.0796
"1029",1992-02-15,92.6064
"1030",1992-02-16,49.7016
"1031",1992-02-17,32.2848
"1032",1992-02-18,28.2492
"1033",1992-02-19,21.4524
"1034",1992-02-20,17.48052
"1035",1992-02-21,17.26812
"1036",1992-02-22,21.21876
"1037",1992-02-23,25.2756
"1038",1992-02-24,24.426
"1039",1992-02-25,17.65044
"1040",1992-02-26,14.6556
"1041",1992-02-27,13.19004
"1042",1992-02-28,12.65904
"1043",1992-02-29,12.34044
"1044",1993-02-01,45.666
"1045",1993-02-02,33.7716
"1046",1993-02-03,24.2136
"1047",1993-02-04,20.96388
"1048",1993-02-05,18.07524
"1049",1993-02-06,15.7176
"1050",1993-02-07,14.0184
"1051",1993-02-08,15.42024
"1052",1993-02-09,405.684
"1053",1993-02-10,314.352
"1054",1993-02-11,161.2116
"1055",1993-02-12,94.3056
"1056",1993-02-13,63.9324
"1057",1993-02-14,43.1172
"1058",1993-02-15,41.6304
"1059",1993-02-16,34.8336
"1060",1993-02-17,27.1872
"1061",1993-02-18,23.1516
"1062",1993-02-19,107.6868
"1063",1993-02-20,1295.64
"1064",1993-02-21,424.8
"1065",1993-02-22,164.3976
"1066",1993-02-23,84.96
"1067",1993-02-24,54.5868
"1068",1993-02-25,41.2056
"1069",1993-02-26,33.984
"1070",1993-02-27,30.3732
"1071",1993-02-28,28.8864
"1072",1994-02-01,6.372
"1073",1994-02-02,6.31536
"1074",1994-02-03,6.28704
"1075",1994-02-04,6.42864
"1076",1994-02-05,6.45696
"1077",1994-02-06,6.40032
"1078",1994-02-07,6.62688
"1079",1994-02-08,6.07464
"1080",1994-02-09,6.903
"1081",1994-02-10,6.73308
"1082",1994-02-11,6.32952
"1083",1994-02-12,5.9472
"1084",1994-02-13,5.54364
"1085",1994-02-14,5.35248
"1086",1994-02-15,5.28876
"1087",1994-02-16,5.26752
"1088",1994-02-17,5.64984
"1089",1994-02-18,6.94548
"1090",1994-02-19,8.83584
"1091",1994-02-20,8.04996
"1092",1994-02-21,6.86052
"1093",1994-02-22,6.35076
"1094",1994-02-23,6.13836
"1095",1994-02-24,5.96844
"1096",1994-02-25,5.79852
"1097",1994-02-26,5.69232
"1098",1994-02-27,5.54364
"1099",1994-02-28,6.22332
"1100",1995-02-01,9.15444
"1101",1995-02-02,22.302
"1102",1995-02-03,26.7624
"1103",1995-02-04,25.7004
"1104",1995-02-05,23.1516
"1105",1995-02-06,20.709
"1106",1995-02-07,18.54252
"1107",1995-02-08,16.992
"1108",1995-02-09,15.2928
"1109",1995-02-10,14.4432
"1110",1995-02-11,13.12632
"1111",1995-02-12,11.55456
"1112",1995-02-13,10.42884
"1113",1995-02-14,154.6272
"1114",1995-02-15,966.42
"1115",1995-02-16,278.244
"1116",1995-02-17,107.8992
"1117",1995-02-18,58.41
"1118",1995-02-19,38.8692
"1119",1995-02-20,29.9484
"1120",1995-02-21,26.55
"1121",1995-02-22,26.9748
"1122",1995-02-23,36.108
"1123",1995-02-24,35.6832
"1124",1995-02-25,31.6476
"1125",1995-02-26,28.8864
"1126",1995-02-27,27.1872
"1127",1995-02-28,22.7268
"1128",1996-02-01,6.28704
"1129",1996-02-02,6.31536
"1130",1996-02-03,6.40032
"1131",1996-02-04,6.28704
"1132",1996-02-05,6.2304
"1133",1996-02-06,6.11712
"1134",1996-02-07,6.11712
"1135",1996-02-08,6.03216
"1136",1996-02-09,5.89056
"1137",1996-02-10,5.86224
"1138",1996-02-11,5.74896
"1139",1996-02-12,5.8056
"1140",1996-02-13,5.89056
"1141",1996-02-14,6.00384
"1142",1996-02-15,5.9472
"1143",1996-02-16,5.8056
"1144",1996-02-17,5.83392
"1145",1996-02-18,5.72064
"1146",1996-02-19,5.8056
"1147",1996-02-20,5.72064
"1148",1996-02-21,5.2392
"1149",1996-02-22,5.60736
"1150",1996-02-23,5.43744
"1151",1996-02-24,5.35248
"1152",1996-02-25,5.35248
"1153",1996-02-26,6.03216
"1154",1996-02-27,6.20208
"1155",1996-02-28,6.17376
"1156",1996-02-29,6.06048
"1157",1997-02-01,19.17972
"1158",1997-02-02,19.92312
"1159",1997-02-03,19.2222
"1160",1997-02-04,17.2044
"1161",1997-02-05,14.06088
"1162",1997-02-06,11.17224
"1163",1997-02-07,9.51552
"1164",1997-02-08,7.92252
"1165",1997-02-09,6.73308
"1166",1997-02-10,6.07464
"1167",1997-02-11,5.58612
"1168",1997-02-12,5.31
"1169",1997-02-13,5.22504
"1170",1997-02-14,6.76848
"1171",1997-02-15,6.74016
"1172",1997-02-16,6.57024
"1173",1997-02-17,6.42864
"1174",1997-02-18,6.74016
"1175",1997-02-19,6.7968
"1176",1997-02-20,7.6464
"1177",1997-02-21,7.56144
"1178",1997-02-22,8.04996
"1179",1997-02-23,7.28532
"1180",1997-02-24,6.24456
"1181",1997-02-25,5.58612
"1182",1997-02-26,5.2038
"1183",1997-02-27,6.34368
"1184",1997-02-28,6.372
"1185",1998-02-01,6.57024
"1186",1998-02-02,6.54192
"1187",1998-02-03,6.48528
"1188",1998-02-04,5.18256
"1189",1998-02-05,5.22504
"1190",1998-02-06,5.24628
"1191",1998-02-07,5.14008
"1192",1998-02-08,5.28876
"1193",1998-02-09,7.965
"1194",1998-02-10,14.40072
"1195",1998-02-11,11.97936
"1196",1998-02-12,10.32264
"1197",1998-02-13,9.30312
"1198",1998-02-14,8.77212
"1199",1998-02-15,9.04824
"1200",1998-02-16,9.64296
"1201",1998-02-17,9.81288
"1202",1998-02-18,9.04824
"1203",1998-02-19,8.02872
"1204",1998-02-20,7.88004
"1205",1998-02-21,7.98624
"1206",1998-02-22,7.62516
"1207",1998-02-23,7.5402
"1208",1998-02-24,12.65904
"1209",1998-02-25,13.806
"1210",1998-02-26,13.04136
"1211",1998-02-27,13.40244
"1212",1998-02-28,11.83068
"1213",1999-02-01,5.664
"1214",1999-02-02,5.664
"1215",1999-02-03,5.63568
"1216",1999-02-04,5.664
"1217",1999-02-05,6.11712
"1218",1999-02-06,6.11712
"1219",1999-02-07,6.06048
"1220",1999-02-08,5.9472
"1221",1999-02-09,5.77728
"1222",1999-02-10,5.74896
"1223",1999-02-11,5.63568
"1224",1999-02-12,5.55072
"1225",1999-02-13,5.57904
"1226",1999-02-14,5.57904
"1227",1999-02-15,5.55072
"1228",1999-02-16,5.63568
"1229",1999-02-17,5.5224
"1230",1999-02-18,5.49408
"1231",1999-02-19,5.5224
"1232",1999-02-20,5.60736
"1233",1999-02-21,5.49408
"1234",1999-02-22,5.29584
"1235",1999-02-23,4.87104
"1236",1999-02-24,4.5312
"1237",1999-02-25,4.13472
"1238",1999-02-26,3.9648
"1239",1999-02-27,4.27632
"1240",1999-02-28,4.16304
"1241",2000-02-01,5.97552
"1242",2000-02-02,5.9472
"1243",2000-02-03,5.89056
"1244",2000-02-04,5.86224
"1245",2000-02-05,5.86224
"1246",2000-02-06,5.83392
"1247",2000-02-07,5.69232
"1248",2000-02-08,5.664
"1249",2000-02-09,5.63568
"1250",2000-02-10,5.60736
"1251",2000-02-11,5.5224
"1252",2000-02-12,5.57904
"1253",2000-02-13,5.60736
"1254",2000-02-14,5.57904
"1255",2000-02-15,5.57904
"1256",2000-02-16,5.55072
"1257",2000-02-17,5.49408
"1258",2000-02-18,5.2392
"1259",2000-02-19,5.21088
"1260",2000-02-20,5.15424
"1261",2000-02-21,5.43744
"1262",2000-02-22,5.8056
"1263",2000-02-23,6.00384
"1264",2000-02-24,6.00384
"1265",2000-02-25,5.8056
"1266",2000-02-26,5.74896
"1267",2000-02-27,5.60736
"1268",2000-02-28,5.46576
"1269",2000-02-29,5.32416
"1270",2001-02-01,5.9472
"1271",2001-02-02,5.86224
"1272",2001-02-03,5.77728
"1273",2001-02-04,5.664
"1274",2001-02-05,5.60736
"1275",2001-02-06,6.903
"1276",2001-02-07,10.38636
"1277",2001-02-08,12.29796
"1278",2001-02-09,10.78992
"1279",2001-02-10,7.94376
"1280",2001-02-11,6.73308
"1281",2001-02-12,5.96844
"1282",2001-02-13,5.67108
"1283",2001-02-14,5.69232
"1284",2001-02-15,5.60736
"1285",2001-02-16,5.18256
"1286",2001-02-17,6.28704
"1287",2001-02-18,6.2304
"1288",2001-02-19,12.744
"1289",2001-02-20,14.868
"1290",2001-02-21,13.93344
"1291",2001-02-22,13.25376
"1292",2001-02-23,12.08556
"1293",2001-02-24,10.74744
"1294",2001-02-25,8.64468
"1295",2001-02-26,7.03044
"1296",2001-02-27,6.20208
"1297",2001-02-28,6.41448
"1298",2002-02-01,5.32416
"1299",2002-02-02,5.35248
"1300",2002-02-03,5.40912
"1301",2002-02-04,5.3808
"1302",2002-02-05,5.26752
"1303",2002-02-06,5.2392
"1304",2002-02-07,5.0976
"1305",2002-02-08,4.78608
"1306",2002-02-09,4.61616
"1307",2002-02-10,4.84272
"1308",2002-02-11,4.84272
"1309",2002-02-12,4.84272
"1310",2002-02-13,4.72944
"1311",2002-02-14,4.47456
"1312",2002-02-15,4.41792
"1313",2002-02-16,4.3896
"1314",2002-02-17,4.3896
"1315",2002-02-18,4.44624
"1316",2002-02-19,4.50288
"1317",2002-02-20,4.47456
"1318",2002-02-21,4.33296
"1319",2002-02-22,4.30464
"1320",2002-02-23,4.27632
"1321",2002-02-24,4.16304
"1322",2002-02-25,4.04976
"1323",2002-02-26,3.9648
"1324",2002-02-27,4.13472
"1325",2002-02-28,4.36128
"1326",2003-02-01,4.64448
"1327",2003-02-02,4.78608
"1328",2003-02-03,4.75776
"1329",2003-02-04,4.84272
"1330",2003-02-05,5.0976
"1331",2003-02-06,5.21088
"1332",2003-02-07,5.26752
"1333",2003-02-08,5.5224
"1334",2003-02-09,5.57904
"1335",2003-02-10,5.55072
"1336",2003-02-11,5.49408
"1337",2003-02-12,5.57904
"1338",2003-02-13,6.54192
"1339",2003-02-14,90.4824
"1340",2003-02-15,46.5156
"1341",2003-02-16,19.68948
"1342",2003-02-17,11.72448
"1343",2003-02-18,8.3898
"1344",2003-02-19,6.75432
"1345",2003-02-20,5.96844
"1346",2003-02-21,5.50116
"1347",2003-02-22,6.71184
"1348",2003-02-23,6.25872
"1349",2003-02-24,6.0888
"1350",2003-02-25,6.20208
"1351",2003-02-26,5.6286
"1352",2003-02-27,7.98624
"1353",2003-02-28,11.76696
"1354",2004-02-01,5.16132
"1355",2004-02-02,5.2038
"1356",2004-02-03,5.28876
"1357",2004-02-04,5.35248
"1358",2004-02-05,5.39496
"1359",2004-02-06,5.35248
"1360",2004-02-07,5.31
"1361",2004-02-08,5.28876
"1362",2004-02-09,5.26752
"1363",2004-02-10,5.24628
"1364",2004-02-11,5.22504
"1365",2004-02-12,5.18256
"1366",2004-02-13,5.11884
"1367",2004-02-14,6.7968
"1368",2004-02-15,5.11884
"1369",2004-02-16,5.14008
"1370",2004-02-17,5.11884
"1371",2004-02-18,6.68352
"1372",2004-02-19,6.34368
"1373",2004-02-20,6.00384
"1374",2004-02-21,5.9472
"1375",2004-02-22,6.03216
"1376",2004-02-23,6.42864
"1377",2004-02-24,5.2038
"1378",2004-02-25,5.26752
"1379",2004-02-26,5.33124
"1380",2004-02-27,5.4162
"1381",2004-02-28,5.54364
"1382",2004-02-29,9.81288
"1383",2005-02-01,36.108
"1384",2005-02-02,26.9748
"1385",2005-02-03,19.94436
"1386",2005-02-04,15.46272
"1387",2005-02-05,12.99888
"1388",2005-02-06,11.61828
"1389",2005-02-07,11.3634
"1390",2005-02-08,17.26812
"1391",2005-02-09,17.56548
"1392",2005-02-10,13.29624
"1393",2005-02-11,19.17972
"1394",2005-02-12,756.144
"1395",2005-02-13,492.768
"1396",2005-02-14,194.9832
"1397",2005-02-15,94.0932
"1398",2005-02-16,102.5892
"1399",2005-02-17,93.2436
"1400",2005-02-18,59.472
"1401",2005-02-19,293.112
"1402",2005-02-20,271.872
"1403",2005-02-21,166.5216
"1404",2005-02-22,119.5812
"1405",2005-02-23,137.4228
"1406",2005-02-24,88.9956
"1407",2005-02-25,59.0472
"1408",2005-02-26,39.0816
"1409",2005-02-27,29.9484
"1410",2005-02-28,27.612
"1411",2006-02-01,5.8056
"1412",2006-02-02,5.8056
"1413",2006-02-03,5.74896
"1414",2006-02-04,5.664
"1415",2006-02-05,5.69232
"1416",2006-02-06,5.63568
"1417",2006-02-07,5.60736
"1418",2006-02-08,5.664
"1419",2006-02-09,5.69232
"1420",2006-02-10,5.664
"1421",2006-02-11,5.63568
"1422",2006-02-12,5.63568
"1423",2006-02-13,5.60736
"1424",2006-02-14,5.57904
"1425",2006-02-15,5.5224
"1426",2006-02-16,5.35248
"1427",2006-02-17,5.29584
"1428",2006-02-18,5.0976
"1429",2006-02-19,5.12592
"1430",2006-02-20,5.15424
"1431",2006-02-21,5.12592
"1432",2006-02-22,4.8144
"1433",2006-02-23,4.5312
"1434",2006-02-24,4.27632
"1435",2006-02-25,4.248
"1436",2006-02-26,4.248
"1437",2006-02-27,4.1064
"1438",2006-02-28,4.1064
"1439",2007-02-01,5.57904
"1440",2007-02-02,5.60736
"1441",2007-02-03,5.43744
"1442",2007-02-04,5.29584
"1443",2007-02-05,5.26752
"1444",2007-02-06,5.29584
"1445",2007-02-07,5.18256
"1446",2007-02-08,5.15424
"1447",2007-02-09,5.0976
"1448",2007-02-10,4.92768
"1449",2007-02-11,5.06928
"1450",2007-02-12,5.04096
"1451",2007-02-13,4.78608
"1452",2007-02-14,4.70112
"1453",2007-02-15,4.70112
"1454",2007-02-16,4.58784
"1455",2007-02-17,4.50288
"1456",2007-02-18,4.41792
"1457",2007-02-19,4.50288
"1458",2007-02-20,5.06928
"1459",2007-02-21,5.55072
"1460",2007-02-22,5.3808
"1461",2007-02-23,5.97552
"1462",2007-02-24,6.2304
"1463",2007-02-25,6.2304
"1464",2007-02-26,5.29584
"1465",2007-02-27,4.92768
"1466",2007-02-28,4.84272
"1467",2008-02-01,19.34964
"1468",2008-02-02,15.56892
"1469",2008-02-03,13.67856
"1470",2008-02-04,13.76352
"1471",2008-02-05,15.33528
"1472",2008-02-06,10.7262
"1473",2008-02-07,9.027
"1474",2008-02-08,8.96328
"1475",2008-02-09,10.95984
"1476",2008-02-10,14.82552
"1477",2008-02-11,19.45584
"1478",2008-02-12,21.6648
"1479",2008-02-13,25.9128
"1480",2008-02-14,32.922
"1481",2008-02-15,32.2848
"1482",2008-02-16,23.364
"1483",2008-02-17,21.4524
"1484",2008-02-18,24.8508
"1485",2008-02-19,26.9748
"1486",2008-02-20,30.1608
"1487",2008-02-21,34.4088
"1488",2008-02-22,34.6212
"1489",2008-02-23,30.798
"1490",2008-02-24,36.7452
"1491",2008-02-25,25.488
"1492",2008-02-26,29.3112
"1493",2008-02-27,36.3204
"1494",2008-02-28,42.9048
"1495",2008-02-29,55.8612
"1496",2009-02-01,6.45696
"1497",2009-02-02,5.841
"1498",2009-02-03,5.4162
"1499",2009-02-04,5.18256
"1500",2009-02-05,6.45696
"1501",2009-02-06,6.2304
"1502",2009-02-07,6.25872
"1503",2009-02-08,5.24628
"1504",2009-02-09,6.11712
"1505",2009-02-10,7.3278
"1506",2009-02-11,7.8588
"1507",2009-02-12,6.22332
"1508",2009-02-13,5.64984
"1509",2009-02-14,5.47992
"1510",2009-02-15,5.33124
"1511",2009-02-16,5.28876
"1512",2009-02-17,5.5224
"1513",2009-02-18,8.24112
"1514",2009-02-19,7.73136
"1515",2009-02-20,7.28532
"1516",2009-02-21,8.02872
"1517",2009-02-22,11.70324
"1518",2009-02-23,24.426
"1519",2009-02-24,65.4192
"1520",2009-02-25,80.0748
"1521",2009-02-26,60.7464
"1522",2009-02-27,43.3296
"1523",2009-02-28,28.8864
"1524",2010-02-01,15.03792
"1525",2010-02-02,13.84848
"1526",2010-02-03,14.10336
"1527",2010-02-04,14.71932
"1528",2010-02-05,16.92828
"1529",2010-02-06,18.64872
"1530",2010-02-07,29.9484
"1531",2010-02-08,39.9312
"1532",2010-02-09,27.8244
"1533",2010-02-10,20.178
"1534",2010-02-11,15.6114
"1535",2010-02-12,12.51036
"1536",2010-02-13,11.34216
"1537",2010-02-14,12.3192
"1538",2010-02-15,15.6114
"1539",2010-02-16,18.66996
"1540",2010-02-17,21.07008
"1541",2010-02-18,20.85768
"1542",2010-02-19,20.87892
"1543",2010-02-20,21.09132
"1544",2010-02-21,18.98856
"1545",2010-02-22,20.96388
"1546",2010-02-23,20.77272
"1547",2010-02-24,14.52816
"1548",2010-02-25,12.36168
"1549",2010-02-26,16.1424
"1550",2010-02-27,13.0626
"1551",2010-02-28,13.0626
"1552",2011-02-01,6.17376
"1553",2011-02-02,5.97552
"1554",2011-02-03,5.86224
"1555",2011-02-04,5.89056
"1556",2011-02-05,5.9472
"1557",2011-02-06,5.91888
"1558",2011-02-07,5.97552
"1559",2011-02-08,5.89056
"1560",2011-02-09,5.74896
"1561",2011-02-10,5.664
"1562",2011-02-11,5.74896
"1563",2011-02-12,5.72064
"1564",2011-02-13,5.63568
"1565",2011-02-14,5.69232
"1566",2011-02-15,5.69232
"1567",2011-02-16,5.664
"1568",2011-02-17,5.69232
"1569",2011-02-18,5.49408
"1570",2011-02-19,5.9472
"1571",2011-02-20,13.9122
"1572",2011-02-21,17.88408
"1573",2011-02-22,13.40244
"1574",2011-02-23,14.25204
"1575",2011-02-24,13.46616
"1576",2011-02-25,12.51036
"1577",2011-02-26,13.14756
"1578",2011-02-27,12.19176
"1579",2011-02-28,10.06776
"1580",2012-02-01,6.06048
"1581",2012-02-02,6.06048
"1582",2012-02-03,5.97552
"1583",2012-02-04,5.69232
"1584",2012-02-05,5.91888
"1585",2012-02-06,6.03216
"1586",2012-02-07,5.97552
"1587",2012-02-08,5.69232
"1588",2012-02-09,5.664
"1589",2012-02-10,5.5224
"1590",2012-02-11,5.63568
"1591",2012-02-12,5.83392
"1592",2012-02-13,5.97552
"1593",2012-02-14,6.31536
"1594",2012-02-15,6.45696
"1595",2012-02-16,6.40032
"1596",2012-02-17,6.372
"1597",2012-02-18,6.28704
"1598",2012-02-19,6.20208
"1599",2012-02-20,6.34368
"1600",2012-02-21,6.372
"1601",2012-02-22,6.2304
"1602",2012-02-23,5.91888
"1603",2012-02-24,5.9472
"1604",2012-02-25,5.83392
"1605",2012-02-26,5.9472
"1606",2012-02-27,5.97552
"1607",2012-02-28,5.77728
"1608",2012-02-29,5.91888
"1609",2013-02-01,11.19348
"1610",2013-02-02,10.04652
"1611",2013-02-03,9.47304
"1612",2013-02-04,9.11196
"1613",2013-02-05,8.64468
"1614",2013-02-06,8.13492
"1615",2013-02-07,7.51896
"1616",2013-02-08,6.98796
"1617",2013-02-09,6.6906
"1618",2013-02-10,6.1596
"1619",2013-02-11,5.50116
"1620",2013-02-12,6.6552
"1621",2013-02-13,6.25872
"1622",2013-02-14,6.00384
"1623",2013-02-15,5.86224
"1624",2013-02-16,6.03216
"1625",2013-02-17,5.67108
"1626",2013-02-18,6.86052
"1627",2013-02-19,6.4782
"1628",2013-02-20,5.98968
"1629",2013-02-21,5.7348
"1630",2013-02-22,5.11884
"1631",2013-02-23,6.31536
"1632",2013-02-24,5.9472
"1633",2013-02-25,5.97552
"1634",2013-02-26,5.86224
"1635",2013-02-27,5.63568
"1636",2013-02-28,5.5224
"1637",2014-02-01,6.40032
"1638",2014-02-02,6.45696
"1639",2014-02-03,6.48528
"1640",2014-02-04,6.48528
"1641",2014-02-05,6.34368
"1642",2014-02-06,6.28704
"1643",2014-02-07,6.25872
"1644",2014-02-08,6.372
"1645",2014-02-09,6.372
"1646",2014-02-10,6.34368
"1647",2014-02-11,6.25872
"1648",2014-02-12,6.20208
"1649",2014-02-13,6.17376
"1650",2014-02-14,6.0888
"1651",2014-02-15,5.97552
"1652",2014-02-16,5.8056
"1653",2014-02-17,5.86224
"1654",2014-02-18,5.43744
"1655",2014-02-19,5.3808
"1656",2014-02-20,5.35248
"1657",2014-02-21,5.43744
"1658",2014-02-22,5.32416
"1659",2014-02-23,5.12592
"1660",2014-02-24,5.3808
"1661",2014-02-25,5.74896
"1662",2014-02-26,5.664
"1663",2014-02-27,5.69232
"1664",2014-02-28,5.43744
"1665",2015-02-01,45.2412
"1666",2015-02-02,21.8772
"1667",2015-02-03,13.806
"1668",2015-02-04,9.94032
"1669",2015-02-05,8.09244
"1670",2015-02-06,6.88176
"1671",2015-02-07,6.18084
"1672",2015-02-08,5.79852
"1673",2015-02-09,5.47992
"1674",2015-02-10,5.2038
"1675",2015-02-11,6.76848
"1676",2015-02-12,6.59856
"1677",2015-02-13,6.40032
"1678",2015-02-14,6.372
"1679",2015-02-15,6.06048
"1680",2015-02-16,5.91888
"1681",2015-02-17,5.664
"1682",2015-02-18,5.5224
"1683",2015-02-19,5.5224
"1684",2015-02-20,5.3808
"1685",2015-02-21,5.57904
"1686",2015-02-22,5.5224
"1687",2015-02-23,5.63568
"1688",2015-02-24,19.41336
"1689",2015-02-25,18.54252
"1690",2015-02-26,12.4254
"1691",2015-02-27,10.15272
"1692",2015-02-28,8.68716
"1693",2016-02-01,13.99716
"1694",2016-02-02,16.58844
"1695",2016-02-03,10.70496
"1696",2016-02-04,8.51724
"1697",2016-02-05,7.20036
"1698",2016-02-06,6.24456
"1699",2016-02-07,5.69232
"1700",2016-02-08,5.37372
"1701",2016-02-09,6.77556
"1702",2016-02-10,10.76868
"1703",2016-02-11,13.82724
"1704",2016-02-12,15.31404
"1705",2016-02-13,18.41508
"1706",2016-02-14,20.43288
"1707",2016-02-15,19.77444
"1708",2016-02-16,19.17972
"1709",2016-02-17,20.51784
"1710",2016-02-18,21.4524
"1711",2016-02-19,21.24
"1712",2016-02-20,18.585
"1713",2016-02-21,16.97076
"1714",2016-02-22,13.89096
"1715",2016-02-23,11.29968
"1716",2016-02-24,9.21816
"1717",2016-02-25,7.03044
"1718",2016-02-26,5.75604
"1719",2016-02-27,6.76848
"1720",2016-02-28,6.11712
"1721",2016-02-29,5.72064
"1722",2017-02-01,18.66996
"1723",2017-02-02,23.5764
"1724",2017-02-03,26.3376
"1725",2017-02-04,28.4616
"1726",2017-02-05,31.0104
"1727",2017-02-06,33.1344
"1728",2017-02-07,32.922
"1729",2017-02-08,44.1792
"1730",2017-02-09,61.596
"1731",2017-02-10,77.3136
"1732",2017-02-11,79.65
"1733",2017-02-12,81.3492
"1734",2017-02-13,85.3848
"1735",2017-02-14,69.03
"1736",2017-02-15,40.5684
"1737",2017-02-16,25.9128
"1738",2017-02-17,18.73368
"1739",2017-02-18,15.27156
"1740",2017-02-19,14.27328
"1741",2017-02-20,45.666
"1742",2017-02-21,53.7372
"1743",2017-02-22,32.922
"1744",2017-02-23,25.0632
"1745",2017-02-24,19.15848
"1746",2017-02-25,13.99716
"1747",2017-02-26,10.57752
"1748",2017-02-27,8.89956
"1749",2017-02-28,76.8888
"1750",2018-02-01,4.70112
"1751",2018-02-02,4.8144
"1752",2018-02-03,4.78608
"1753",2018-02-04,4.70112
"1754",2018-02-05,4.8144
"1755",2018-02-06,4.84272
"1756",2018-02-07,4.87104
"1757",2018-02-08,4.64448
"1758",2018-02-09,4.55952
"1759",2018-02-10,4.47456
"1760",2018-02-11,4.58784
"1761",2018-02-12,4.55952
"1762",2018-02-13,4.72944
"1763",2018-02-14,5.06928
"1764",2018-02-15,5.21088
"1765",2018-02-16,5.18256
"1766",2018-02-17,5.32416
"1767",2018-02-18,5.21088
"1768",2018-02-19,5.15424
"1769",2018-02-20,5.2392
"1770",2018-02-21,5.35248
"1771",2018-02-22,4.72944
"1772",2018-02-23,4.87104
"1773",2018-02-24,4.8144
"1774",2018-02-25,4.84272
"1775",2018-02-26,4.89936
"1776",2018-02-27,4.92768
"1777",2018-02-28,4.956
"1778",1989-03-01,9.43056
"1779",1989-03-02,8.13492
"1780",1989-03-03,7.81632
"1781",1989-03-04,9.06948
"1782",1989-03-05,7.77384
